mortgage_id,mortgage_type,mortgage_payment_type,mortgage_property_value,mortgage_loan_amount,mortgage_initial_rate,mortgage_scheme,mortgage_state_updated
ddbff8c6485cb18e3a77ab92c8047c73,owner_occupied,repayment,350000,140000,1.8,fixed,open
f3f982e0aadc8339634bea67d72bea92,owner_occupied,repayment,360000,290000,2.1,fixed,open
d410b53fc703290b3ed25dd5b6715aa0,owner_occupied,repayment,290000,150000,2.1,fixed,open
11e4a23529dfc94011bd0820a00549f7,owner_occupied,repayment,420000,310000,1.9,fixed,open
428e069caf3baf28f165c35d4bb997de,owner_occupied,repayment,120000,60000,2.5,fixed,lost
6da52254e5ce467460ecf59f8c492c25,owner_occupied,repayment,200000,150000,2.2,fixed,retained
824e8a5b40a7082eb68bda925d6f7cb8,owner_occupied,repayment,200000,100000,2.1,fixed,open
6f5f6429505fd540710aceb5b6bcfd4a,owner_occupied,repayment,230000,100000,1.8,fixed,not_interested
4610fef5a5716dd95db01c64120f5bb3,owner_occupied,repayment,350000,190000,2,fixed,open
3f8a9a21f7bc8e9fd05ddd5025c95a8b,owner_occupied,repayment,190000,110000,2.5,fixed,lost
11ff6bf91ee27a306d8cfc44f0081372,owner_occupied,repayment,170000,70000,1.6,fixed,open
5bec41688693dad1fa656267a3dbe800,owner_occupied,repayment,650000,110000,2,fixed,open
3dc29e3a71b20707e7fb8c77796c813b,buy_to_let,interest_only,100000,70000,2,fixed,lost
9b6d831c09968d7115441acaad2c4308,owner_occupied,repayment,400000,340000,2.8,fixed,open
ecd05b14723ef372edeeb0c550689a3e,owner_occupied,repayment,130000,120000,2.8,fixed,open
ff65e9d4b15b514b01da92f83bb6993d,owner_occupied,repayment,350000,130000,2.2,fixed,open
ea275414c92b7fe24c2103ccdd2da49b,owner_occupied,repayment,100000,90000,2.8,fixed,open
56fc0e9369d1f9dad17e10d519cda2c6,owner_occupied,repayment,430000,160000,1.9,fixed,open
0e3a53a1dfe24e7dd1ce908d7c109761,owner_occupied,repayment,110000,70000,2.3,fixed,open
3b07788d31ab44c54bfff2ed931959cb,owner_occupied,repayment,1600000,200000,3.2,fixed,lost
c3253d1d66e0799256014a5895372f79,owner_occupied,repayment,240000,200000,2.3,fixed,open
6cefb5e83ea8873102083a0ab758a29b,owner_occupied,repayment,340000,110000,2.1,fixed,open
1456f002338f818c5c7491fc756aaf88,owner_occupied,repayment,120000,110000,2.6,fixed,open
152cd00d1674b8ce4e0b341a7c5e1cae,owner_occupied,repayment,150000,30000,2.2,fixed,open
be0e486f667ca75de1643f39990ab5e9,owner_occupied,repayment,280000,70000,1.9,fixed,open
6539f9912f8168141398ee9687a84f78,owner_occupied,repayment,160000,130000,2.3,fixed,open
c52f10afdb3caa89454fb86ef349bd44,owner_occupied,repayment,600000,190000,1.9,fixed,open
b62447ba4801a2761f6744cef78e7374,owner_occupied,repayment,400000,330000,2.2,fixed,open
15fd107aacd537292fbe8d84c1b1d6ab,owner_occupied,repayment,180000,130000,2.1,fixed,open
d616ec5021fac78c923381a81df02271,owner_occupied,repayment,150000,90000,2,fixed,open
4f5c3c31289779710c3c66d552deb1d4,owner_occupied,repayment,450000,390000,2.5,fixed,open
f76a05817caab1978cb32afe96280cf6,owner_occupied,repayment,500000,150000,1.6,fixed,not_interested
5e7ef4ef34d3b2ee02dfc3908f3a5e57,owner_occupied,repayment,750000,430000,1.6,fixed,retained
cbde81aa4566525e86c28deb2cab17ff,owner_occupied,repayment,240000,160000,1.9,fixed,open
17065e075e111d61d92b1a26f1d14331,owner_occupied,repayment,120000,70000,2.3,fixed,open
a69cc361f34a19449172b1dfb5b1c811,owner_occupied,repayment,220000,200000,2.7,fixed,open
92091a393cfa7da3a45c889bdeeeec58,owner_occupied,repayment,230000,190000,2.3,fixed,open
2f02b1087c94236e4c917224d1f2e65c,owner_occupied,repayment,170000,110000,1.9,fixed,retained
3d9c7a6a02f043997707b2bf535c92e0,owner_occupied,repayment,170000,120000,2,fixed,lost
4498be8a0114c394180676019fc011d3,owner_occupied,repayment,300000,140000,1.9,fixed,not_interested
bdb9b6e4de8a3d906a145bc7f024c721,owner_occupied,repayment,450000,120000,1.9,fixed,retained
e7ec0c5a50d89530c4b3e6d2f547b201,owner_occupied,repayment,200000,170000,3.9,fixed,lost
f5e8527af0264179b00508463f8177cd,owner_occupied,repayment,160000,140000,1.9,fixed,retained
47f78abd1df2c547ab60a461d2006ba7,owner_occupied,repayment,210000,110000,2.1,fixed,open
8d5a76ab897755ee537f5fbef040511e,owner_occupied,repayment,180000,120000,2.1,fixed,open
a0c19ffba48d9e9be79fd3ac14ec041b,owner_occupied,repayment,440000,100000,1.9,fixed,open
940aa44d83eeacaa28cfeabc41904c36,owner_occupied,repayment,240000,90000,1.9,fixed,not_interested
1776f4e6bd48932b635d3eca2a31cde5,owner_occupied,repayment,240000,140000,1.8,fixed,open
9941f6c9d7f6578de1b5194228a2389b,owner_occupied,repayment,300000,120000,1.3,fixed,retained
03bfacadda41536efbac5b42daeb64b3,owner_occupied,repayment,800000,380000,1.3,fixed,retained
471904052d4e08e24a3c97f79d2db62c,owner_occupied,repayment,180000,80000,4,fixed,open
78f2a0cdb236e70639309a12298256de,owner_occupied,repayment,340000,230000,1.9,fixed,open
f71ce72eba47eaa89ef20804e0ace1d2,owner_occupied,repayment,180000,60000,2.1,fixed,open
f9edba86513ca9dfc79453e02d7e4f28,owner_occupied,repayment,120000,90000,2.7,fixed,lost
323e8c6f78edbead39aa9feee39bbff9,owner_occupied,repayment,110000,100000,2.4,fixed,lost
69017d72445a98eb966c861525b58060,owner_occupied,repayment,160000,100000,1.8,fixed,lost
2c79dd98a07738f3160e894ba315a790,owner_occupied,repayment,140000,120000,2.4,fixed,open
b01ee427572a7d6c0a7b81d1cfbaaf66,owner_occupied,repayment,240000,60000,2,fixed,open
05e4627a13709b5dead0b0f4173f7956,owner_occupied,repayment,210000,120000,2.1,fixed,open
f6c8cc58befedf2780aa997fa8d818dd,owner_occupied,interest_only,400000,80000,1.8,fixed,lost
05e89c843cdbde7b9181330c1c3f737a,owner_occupied,repayment,400000,320000,2,fixed,open
619128c5b0c01ef9faa9cdf0413e73d3,owner_occupied,repayment,280000,230000,1.7,fixed,lost
a8643dd8909988fda8a4ce7d2e7b6a24,owner_occupied,repayment,380000,270000,1.8,fixed,not_interested
6569d3779b6d8f6c34d343202a29ad7d,owner_occupied,repayment,270000,80000,2.1,fixed,open
1943562864226655afc295b2645d73de,owner_occupied,repayment,130000,100000,2.1,fixed,open
78ad6294a824976f90bfa07072d3a4cb,owner_occupied,repayment,160000,90000,2,fixed,open
a24211f6284e6c7747d3e8115617711b,owner_occupied,repayment,550000,50000,1.9,fixed,open
6a702bcedaabd6cc0a43f088ae8ef780,owner_occupied,repayment,140000,100000,2,fixed,retained
e2784adc2a498d0ced12d73cd6df4528,owner_occupied,repayment,500000,190000,2,fixed,open
d562c0d454fc11f546cd05ffb8fa3a91,owner_occupied,repayment,160000,140000,3.5,fixed,open
0d2f47ace9103b34ef18bc5b3bde0a2a,owner_occupied,repayment,400000,50000,2.2,fixed,retained
5fecb07a902777b61e8891e173c7e053,owner_occupied,repayment,140000,110000,2.5,fixed,retained
8933a843816a713809d57a71ca726f45,owner_occupied,repayment,230000,200000,2.1,fixed,open
43e3f14d8b1d689efd120c149674b231,owner_occupied,repayment,180000,70000,2.3,fixed,open
e2be492e94361e0ab50e5a0902a612ad,owner_occupied,repayment,220000,170000,2.7,fixed,open
6c413a1ae67f0102d29355940a8d661e,owner_occupied,repayment,180000,100000,1.9,fixed,open
b375ad2cee764f3a9a728e722ca5614f,owner_occupied,repayment,180000,140000,2.2,fixed,retained
6e2c5a9e53cb0c3a613d79bfaacffc18,owner_occupied,repayment,420000,200000,1.2,fixed,open
74876e433ce5a283fa94701950490c49,owner_occupied,repayment,320000,90000,2.1,fixed,open
1544b7c6af414f0dd80f092099159a0d,owner_occupied,repayment,80000,70000,1.6,fixed,retained
5fafca9c6d3bda883308ee289effc31e,owner_occupied,repayment,180000,120000,2.2,fixed,open
e6f1dcbc67acefb9b55e48b2d6a3d39c,owner_occupied,repayment,140000,100000,3.8,fixed,lost
1c9722f4f7ac9a89a613e824dd9be58c,owner_occupied,repayment,200000,90000,1.5,fixed,open
9d946eb2a2f28ba024760ee86e3c007c,owner_occupied,repayment,190000,50000,1.5,fixed,open
a6661f7283f42c9e5467f6086d6431a1,owner_occupied,repayment,200000,150000,2,fixed,open
2fe5eb0c6171ecdf7e42b59b821ed90f,owner_occupied,interest_only,410000,310000,1.8,fixed,retained
3e7368c801237a55b28807c9d48efac1,owner_occupied,repayment,120000,90000,2.2,fixed,not_interested
e95c1b699680762d009021d34521bd3a,owner_occupied,repayment,120000,110000,4,fixed,open
fbff288a8facfb8efdc331d6820754de,owner_occupied,repayment,160000,100000,2.1,fixed,open
457bae6e1ceeb774d024d8d3c96b6acd,owner_occupied,repayment,140000,120000,2.1,fixed,open
112a91c898008a84aaa41985506a5503,owner_occupied,repayment,280000,210000,2.2,fixed,open
39a25a45e7cd0078881c55c7b48b7f93,owner_occupied,repayment,200000,100000,2,fixed,not_interested
15b4a7e1f6bc9758364f60474641bdae,owner_occupied,repayment,360000,270000,2,fixed,open
293ed2ea7e3aaefb8ff30b6f99a6a183,owner_occupied,repayment,130000,70000,2.1,fixed,open
60989589bef935484b8a66cddb6e3d3c,owner_occupied,repayment,260000,130000,2.1,fixed,open
4a7a9b4114df0a143870ff76df66cff3,owner_occupied,repayment,550000,330000,2,fixed,open
23ae60a27a20c08a5e1846b490fcff3d,owner_occupied,repayment,230000,200000,1.5,fixed,retained
7be464bbd953afaf0f883edc670b9786,owner_occupied,repayment,360000,60000,1.7,fixed,open
28880dab741d42c9492f02b2e0480a0f,owner_occupied,repayment,190000,160000,1.9,fixed,open
df3ea55dbc0add88e526c786adc7630a,owner_occupied,repayment,180000,40000,2.8,fixed,open
0a16c00a25389cc610b0a89374675bb7,owner_occupied,repayment,100000,50000,2.1,fixed,open
01118388e2ff92191c5c8a01cfe4eb6d,owner_occupied,repayment,180000,80000,2.9,fixed,retained
72ae977384b7c7cdd912cf72b2fd9c87,owner_occupied,repayment,190000,100000,2,fixed,open
46a65a76ca8079e7516da0a8bedc6394,buy_to_let,interest_only,120000,80000,2.4,fixed,lost
f36828801c94e0190d201a789fccdbe3,owner_occupied,repayment,350000,90000,2,fixed,lost
b995cc6a467ce4633705796300d433b7,owner_occupied,repayment,220000,90000,1.7,fixed,open
7b87ad8d9dbc3e995f753a599e6fe7e1,owner_occupied,repayment,200000,150000,1.8,fixed,retained
404fe4ddd67e35f06cdfc8bfe26641f6,owner_occupied,repayment,280000,140000,1.7,fixed,open
d7b6f47990a736859f8eb61d82b7c0de,owner_occupied,repayment,340000,230000,1.9,fixed,open
53dbe248f39298dc45bef77465346faf,owner_occupied,repayment,300000,260000,1.8,fixed,retained
8574eaa89b97f4bcdb0b0bca3836ddec,owner_occupied,repayment,320000,260000,1.8,fixed,not_interested
c5987ef5f4e6a95b2975ef0cc99b17a0,owner_occupied,repayment,350000,280000,2,fixed,open
5e883cacb28ce83b07349d37b861ea48,owner_occupied,repayment,180000,130000,2.1,fixed,open
ca366133949d1544324662c00089535e,owner_occupied,repayment,260000,150000,1.5,fixed,lost
2d676613e20598f6527693aeae2ad3ba,buy_to_let,interest_only,100000,70000,2.8,fixed,lost
57c6acdb3f15a923d9ef5bb9f1f86e93,owner_occupied,repayment,280000,120000,1.8,fixed,open
6c26b4a53810360cb78dad47b47ea38e,owner_occupied,repayment,160000,110000,3,fixed,open
4f9957efd907846656ca50c9b64b336c,owner_occupied,repayment,180000,110000,1.4,fixed,open
28d356061bd695bdeddee270b42dcbe5,owner_occupied,repayment,170000,100000,2.2,fixed,open
f4a713e34daf2379e77ae9482f5cf7d0,owner_occupied,repayment,160000,90000,2.1,fixed,open
1b7b275fc17fa402fe6e5b4c84eff2ff,owner_occupied,repayment,150000,60000,1.9,fixed,open
8d09a044cbb9435cbb5f508685ad0371,owner_occupied,repayment,170000,80000,2,fixed,open
5f89eb76a62cc6a450d30f70972afc00,owner_occupied,repayment,200000,110000,2.1,fixed,open
62b15428c3ebdc32fc7d23199dc8db68,owner_occupied,repayment,100000,60000,2,fixed,retained
bd546d88607f80d218ea0c0dd07beb08,owner_occupied,repayment,400000,240000,1.8,fixed,open
598c52ec4a60be8652a1e137793ad019,owner_occupied,repayment,250000,40000,2.2,fixed,open
532981d07805629e1f11b85e8506aaf5,owner_occupied,repayment,170000,30000,1.9,fixed,open
4d0ce34aefeb81a9e60d94d4ba5f5589,owner_occupied,repayment,120000,70000,1.5,fixed,retained
c3702ea68bd654304d143403bf86917b,owner_occupied,repayment,210000,130000,1.9,fixed,lost
1fe9f7740aa762594721a7efb8c3c807,owner_occupied,repayment,250000,110000,1.8,fixed,lost
c7f55ddf5087805a6149f748f9a027fe,owner_occupied,repayment,220000,160000,2.3,fixed,open
19e6c8c369992ad35d7dc7e518dde197,owner_occupied,repayment,130000,70000,2.1,fixed,open
22843de64152c2771653780cd445a1f7,owner_occupied,repayment,190000,120000,1.9,fixed,open
4c0e76c5e9f5e8f36db166621648e25e,owner_occupied,repayment,350000,170000,1.9,fixed,open
64f053c4cc1a330507d416ac612493a1,owner_occupied,repayment,420000,120000,1.4,fixed,not_interested
fb24cfab432058d1371482d9c0a259e3,owner_occupied,repayment,370000,80000,2.3,fixed,open
d190b14f980cad48c614420aff39bd1b,owner_occupied,repayment,210000,170000,3.7,fixed,open
f75d29d14a13501125a28066bddb187c,owner_occupied,repayment,200000,60000,2.1,fixed,open
bd9a76dabc9bc23ca7f86c83beb77056,owner_occupied,repayment,320000,120000,2,fixed,open
db40d8ab9192bb024128b68fce49b921,owner_occupied,repayment,220000,170000,2.1,fixed,open
b5f2479e98e02aef564193bc9dc62759,owner_occupied,repayment,120000,90000,1.9,fixed,open
8cdc1887a849416680afb1a5658cdc7f,owner_occupied,repayment,160000,120000,3.6,fixed,not_interested
17a402736a07bedf19491b71d779c24e,owner_occupied,repayment,120000,90000,2.2,fixed,open
e2aac85a6af7a0c2713f5105f338f12b,owner_occupied,repayment,750000,50000,1.9,fixed,open
dcd97b7655c56a62704a8470af850278,owner_occupied,repayment,80000,70000,3.2,fixed,open
933f7b245db52d8b792d5020982c3926,owner_occupied,repayment,90000,70000,2.4,fixed,lost
a958926069c568da45dd472841540156,owner_occupied,repayment,440000,180000,1.7,fixed,lost
b6c4e7324969cc165c6884e4128adc7b,owner_occupied,repayment,220000,100000,2.2,fixed,open
41b03a014514245fdc69c86fbc602ad9,owner_occupied,repayment,140000,80000,2.1,fixed,open
766f4703f1e84cd57721245d6ee3a335,owner_occupied,repayment,230000,150000,1.7,fixed,retained
d66f6363c650ed40f5313bbe5b0b4bbf,owner_occupied,repayment,230000,160000,2.1,fixed,open
c16df4ea24b04942542346a852137769,owner_occupied,repayment,340000,70000,2.1,fixed,open
c3f269f1be5c77dd7245a071ceae5312,owner_occupied,repayment,250000,120000,1.9,fixed,open
8ec5c4dc52cd04ce87165e3533972162,owner_occupied,repayment,390000,240000,1.8,fixed,open
c25680d96cb4ef3b2a9ee9b2d0e124df,owner_occupied,repayment,130000,80000,2.8,fixed,not_interested
772667705b13e0b6a7e19bd695c1abc3,owner_occupied,repayment,500000,90000,2.1,fixed,open
3a7251a6144d5e92aa1c54ab67f34de4,owner_occupied,repayment,100000,30000,2.1,fixed,open
06e175e9d2c88b55a89a23a7a2dd5995,owner_occupied,repayment,180000,120000,2.1,fixed,open
8150c47f166c15de8bcb2092ee7f01ab,owner_occupied,repayment,220000,140000,2,fixed,open
7cf107101a034108338c699d2591e481,owner_occupied,repayment,810000,130000,1.7,fixed,open
e2f9f6325d14b19147ddac2d4aa0e089,owner_occupied,repayment,300000,140000,1.9,fixed,open
84af1bf3991d76047f7f3c6ce77cb917,owner_occupied,repayment,220000,140000,2.1,fixed,open
5af4442d71ae6d06d4872063661f39e5,owner_occupied,repayment,340000,190000,1.9,fixed,open
8ffd90bc3042fe25dbcde8339054ff08,owner_occupied,repayment,180000,160000,3.1,fixed,lost
ac8594d7231778e291f95c50cdc11c21,owner_occupied,repayment,520000,100000,1.9,fixed,open
8381499b6998da51632d911d60704319,owner_occupied,repayment,220000,160000,2.8,fixed,lost
e15f2d131ffb9fe4fedf115b4746330c,owner_occupied,repayment,160000,110000,2.2,fixed,open
9c1b016a5c6dae1ca5b6b2c904084aa4,owner_occupied,repayment,360000,90000,2.8,fixed,open
38ebec8e4136d50f6f6f67e40d24a00e,owner_occupied,repayment,280000,110000,1.8,fixed,open
e712825410351f9518d5c8279bf1c1ba,owner_occupied,repayment,420000,100000,2.3,fixed,open
f6e5eae98260b6bcbf4fcdf1771bea65,owner_occupied,repayment,200000,170000,3.3,fixed,lost
80dd249ecfa104ddfcd76b7df406ba8f,owner_occupied,repayment,280000,40000,2.1,fixed,open
cd32e73de69727f9ce436a1d83d58592,owner_occupied,repayment,140000,80000,2.3,fixed,open
270413301f7f548f3f2578b5aa7956ae,owner_occupied,repayment,160000,100000,2.7,fixed,lost
5b6a783fafc3d1de4cb5685be0e2ab4f,owner_occupied,repayment,550000,210000,1.8,fixed,open
3232e7046f059070035b6fcdf24f7719,owner_occupied,repayment,280000,120000,3.4,fixed,open
80a6b2d81adcbc08410a0955834e70ed,owner_occupied,repayment,180000,60000,2.1,fixed,open
8706d645c1b36b823fcf9249ec733e79,owner_occupied,repayment,330000,90000,1.7,fixed,lost
b691556079d2266a33fd4e5ed032fcc5,owner_occupied,repayment,100000,80000,2,fixed,lost
d96a4296ad1d572aafb0718c17ae54c5,owner_occupied,repayment,210000,160000,1.9,fixed,open
a1555063e662b390d3e1f033a86f6857,owner_occupied,repayment,120000,70000,2.1,fixed,open
6f93adfc3e7615270b5a44d5a22a3027,owner_occupied,repayment,420000,80000,2.3,fixed,lost
45d8b03b29838624f1673283908ea548,owner_occupied,repayment,140000,60000,2.2,fixed,not_interested
ce9a4038af1cda538630d26e148f063f,owner_occupied,repayment,100000,80000,2,fixed,lost
9c2787a218b53c341f60105ba0c63d64,owner_occupied,repayment,140000,40000,2.3,fixed,retained
1236eb0e60b8dd16ee3f5911d8476348,owner_occupied,repayment,290000,200000,1.9,fixed,open
c637fd70bfc8fbe388d6d0326e655210,owner_occupied,repayment,440000,180000,1.4,fixed,retained
071effb766ebf72f19c1d7515a009a6f,owner_occupied,repayment,400000,100000,3,fixed,open
fb9f5d8bdedf15544a462a43226be2ca,owner_occupied,repayment,680000,380000,1.5,fixed,retained
f55f423d9585553792c79ab8cc4a3493,owner_occupied,interest_only,180000,30000,2.8,fixed,lost
0f617846633a7e6fc5c2ac52a255cfef,owner_occupied,repayment,150000,140000,3.3,fixed,open
c9ea65c4adac367c10244ed39f2a256c,owner_occupied,repayment,200000,160000,1.8,fixed,lost
2ed84969672a17084db53781922c2e51,owner_occupied,repayment,750000,90000,2,fixed,open
8d4077b54c4259d324006b2388142b0d,owner_occupied,repayment,480000,60000,2,fixed,open
5b23ec91cc2deeae60c37b6d2796d8d1,buy_to_let,interest_only,150000,80000,1.7,fixed,retained
6cfcafa69958da64138369bae5c3606f,owner_occupied,repayment,210000,120000,1.8,fixed,not_interested
209ed965aa4410f625fbd2e6ec9a23f5,owner_occupied,repayment,270000,140000,1.7,fixed,open
6d24608334c90f3ac71824ccbc10c276,owner_occupied,repayment,250000,200000,2.1,fixed,open
0e1a9cf011d7bcd9d75d602a64498f6d,owner_occupied,repayment,380000,150000,1.7,fixed,open
b41d76dc723eb2c43fe52fc08f199ca8,owner_occupied,repayment,150000,120000,2.4,fixed,open
690ed86ebae852c88f64a7076db3c7fa,owner_occupied,repayment,140000,40000,2.8,fixed,open
ae4b01f9af9bf2548a423a4fd3a69b46,owner_occupied,repayment,360000,250000,2.1,fixed,not_interested
a7aac80b4f7e412969765ba1e4bac103,owner_occupied,interest_only,230000,50000,3.2,fixed,lost
045f0fc263e5a00543da8ed6c05e8741,owner_occupied,repayment,130000,60000,2,fixed,open
b48188c64d1e680a6159d924b3f49222,owner_occupied,repayment,320000,170000,2.4,fixed,open
f5c1568b851052a0580188b5f711e40a,owner_occupied,repayment,200000,30000,2.1,fixed,open
79ac562e66e73dd65c7807dc08eff4b8,owner_occupied,repayment,260000,120000,1.9,fixed,not_interested
86bb9a696277964e4f85d364eff29f4f,owner_occupied,repayment,130000,110000,2.1,fixed,lost
02547d281bcc4c636699925c2a52784d,owner_occupied,repayment,1300000,320000,1.6,fixed,open
fadb5513789dfb983d7fedd0c052e3f0,owner_occupied,repayment,650000,320000,1.6,fixed,retained
171bc7a32a8f469410de192fa4fa18bb,owner_occupied,repayment,120000,40000,2.1,fixed,not_interested
e8bd7fd7887490a7366d2274ad530fcf,owner_occupied,repayment,520000,260000,1.8,fixed,open
a609e176643354deac820d79bf04da5c,owner_occupied,repayment,300000,260000,2.5,fixed,open
972d4cf8862db1148c6b84833a5d7ab5,owner_occupied,repayment,140000,110000,2.8,fixed,not_interested
94c6d8deb9271f4bfbd5291770356c1b,owner_occupied,repayment,140000,90000,1.5,fixed,open
f7b7ba079279e75fc8eef18f52bfcfcd,owner_occupied,repayment,160000,60000,2.1,fixed,open
fdbce38a35e0668ded8957450af83294,owner_occupied,repayment,350000,60000,1.9,fixed,open
32f827d396182de615328ce727bb58b1,owner_occupied,repayment,140000,60000,2.1,fixed,lost
74a476211f45a478a778397f2d0ab6c0,owner_occupied,repayment,120000,80000,1.6,fixed,retained
88d69a20fdf8a32b0153cd2e9a9178ce,owner_occupied,repayment,140000,110000,1.9,tracker,retained
c55bd684872c66b58e18f558273153c1,owner_occupied,repayment,160000,130000,2.1,fixed,not_interested
cae4d1e345171f9d33c7d4a7984f0050,owner_occupied,repayment,160000,100000,2,fixed,open
eb2223f1a6aa2764f2abf3f3edc575ee,owner_occupied,repayment,180000,70000,2.1,fixed,retained
619efca238436c998fda5a7b47c8b4fa,owner_occupied,repayment,160000,40000,2,fixed,retained
6019c2d13f2cab96df5c7c9d2e11cfce,owner_occupied,repayment,360000,200000,1.5,fixed,found_refinance
f52a51eff2e3975c6cc29a20737a06f3,owner_occupied,repayment,170000,120000,2.2,fixed,not_interested
eb8a85473295088f6d01f6664c280d48,owner_occupied,repayment,160000,140000,2.5,fixed,open
b7c09f7e07a070212137baabda18a647,owner_occupied,repayment,140000,100000,2.2,fixed,open
76accf7e2c902d2ac97ef844fcf8b831,owner_occupied,repayment,220000,190000,2.2,fixed,found_refinance
a58738897842b4d2b975db27116e2038,owner_occupied,repayment,300000,220000,2,fixed,open
5246fe00ae673146ae1d839758304f5e,owner_occupied,repayment,450000,70000,1.9,fixed,open
277bc6cc2eb5e18f8b39fdf2ea56c233,owner_occupied,repayment,130000,80000,2.3,fixed,open
e0fee0651da0b32559a327e16420ac38,owner_occupied,repayment,190000,110000,2,fixed,not_interested
29679ec3b13c6a6ac05ed4564ae72bf7,owner_occupied,repayment,350000,230000,1.9,fixed,found_refinance
d048064e4149797f68b767e8219e74d3,owner_occupied,repayment,180000,130000,1.9,fixed,open
214932d40203f3d72e9ae4b4c1341edc,owner_occupied,repayment,290000,230000,1.8,fixed,retained
e785e2d976b9e3610094347b48d9a320,owner_occupied,repayment,170000,110000,2.3,fixed,open
a561acbfbcc729abec0ace474bbc9601,owner_occupied,repayment,170000,140000,2.1,fixed,lost
ef82d0e3070d5d304472b3c479698a7b,owner_occupied,repayment,300000,120000,1.8,fixed,retained
31f52bdca09958003327ee9b2398de3b,owner_occupied,repayment,600000,270000,2,fixed,open
aefd7ad8cfea9ee4bf680abed2b08c3b,owner_occupied,repayment,140000,50000,2.5,fixed,retained
583f9ca6301ed00082098cc7c1a70225,owner_occupied,repayment,160000,80000,1.9,fixed,open
06995cf72b413de1d8c6b78c5094215b,owner_occupied,repayment,150000,60000,1.9,fixed,lost
68a5c1863162997060b5418d8204f5a6,owner_occupied,repayment,220000,80000,2.4,fixed,open
9b9f797a0ee37d1a40dbe75a5a91513a,owner_occupied,repayment,280000,130000,1.8,fixed,open
8bd2dc0ad261ec79f4ffe85150807391,owner_occupied,repayment,340000,100000,1.6,fixed,open
15aca40e6d51c48ddfce81b3d492a955,owner_occupied,repayment,350000,110000,2.2,fixed,open
3733a88a8314278f06ede8dd37e49b75,owner_occupied,repayment,300000,60000,1.9,fixed,open
fa2cbe86aa5f3c3b17d7508ad8245812,owner_occupied,repayment,550000,200000,1.2,fixed,open
a9f7e370d13ca0b602a3b6830b5301ba,owner_occupied,repayment,210000,90000,1.9,fixed,open
864c81db1768f38543d5fbe77a551546,owner_occupied,repayment,400000,270000,2.1,fixed,open
99aee62b89018e8f28bcae4570df9a3e,owner_occupied,repayment,400000,130000,1.8,tracker,lost
14e66a1a65476621d6bdb208e754db68,owner_occupied,repayment,230000,180000,1.7,fixed,retained
8a7bfaab0e71ea96ad00556842fdd699,owner_occupied,repayment,350000,100000,2,fixed,open
ea887a318d8e878592b3d1d1537c9c72,owner_occupied,repayment,350000,200000,1.9,fixed,open
c3276e561d2a71c8b23c5affb859fbce,owner_occupied,repayment,230000,140000,1.6,fixed,retained
d5c4ad279ba80948a3648bd35fb000f4,owner_occupied,repayment,260000,210000,1.9,fixed,not_interested
ebd283dada5f15d6a60fc09f8a076e1d,owner_occupied,repayment,460000,320000,1.9,fixed,open
f6ac53e01460d7b16bedae665dae11e6,owner_occupied,repayment,250000,110000,2.2,fixed,lost
8f43eda12264107d81ee81b8c050ee71,owner_occupied,repayment,150000,110000,3,fixed,found_refinance
d53de5c144af4def2b74732563986842,owner_occupied,repayment,350000,190000,1.5,fixed,not_interested
08f7ca2ddff6efcd66f05853bf995561,owner_occupied,repayment,50000,40000,2.6,fixed,open
0b62097882a4dcf5a63ea3bb138e5115,owner_occupied,repayment,520000,230000,1.8,fixed,open
3f4bc5d77d029df5f9054be8d7885b0a,owner_occupied,repayment,360000,260000,1.6,fixed,found_refinance
1f2adceb2b651018db1149e9c99835ca,owner_occupied,repayment,320000,190000,2.2,fixed,lost
340bfd341131e716ca0eb59fc66b8fb6,owner_occupied,repayment,270000,160000,3.1,fixed,open
12fcd79b56bc4cd15e5d6ae2ee976a49,owner_occupied,repayment,170000,130000,2.4,fixed,lost
2d8c09179cc7cdbffe3048f60c50646e,owner_occupied,repayment,140000,110000,2.1,fixed,lost
c005775e4c1b6423de8f4dc19ce7359e,owner_occupied,repayment,180000,100000,1.8,fixed,open
9e194a6b8ccfe17c7cab10c39c24d128,owner_occupied,repayment,300000,240000,1.6,fixed,lost
fd7b774a1ee21af10c31a6350f90c71f,owner_occupied,repayment,220000,50000,2.2,fixed,open
f9ecc3e7cac51086f79e832bb93f3f9a,owner_occupied,repayment,300000,80000,2.2,fixed,open
d8162e279e28e88acba58109b689a138,owner_occupied,repayment,230000,170000,0.9,tracker,retained
e8076ba9d73a276fb2be517c2a375367,owner_occupied,repayment,400000,340000,2.1,fixed,open
1a5249546255a3f9d5895c8ab162790c,owner_occupied,repayment,190000,110000,1.9,fixed,lost
1d70d1e82e43b49b1ed42f921f6d95e9,owner_occupied,repayment,240000,100000,2.3,fixed,open
7980b7ba11765d1d267caaa4ae468db0,owner_occupied,repayment,130000,120000,2.6,fixed,open
828fd0d23feae34f368e747cf32d0e74,owner_occupied,repayment,290000,150000,1.6,fixed,retained
9cd62c8e41d7847c4bb3d5fbe7c482fc,owner_occupied,repayment,370000,80000,2,fixed,open
18b410ad182e9d76ce20aa419183bfbf,owner_occupied,repayment,150000,60000,2.1,fixed,open
8b9265285a74dd6aba93f9a12256480c,owner_occupied,repayment,220000,120000,2.4,fixed,lost
3c11f57588ab60413b0d47b08b75f974,owner_occupied,repayment,120000,90000,3.1,fixed,open
